"date","plot_match","lon","lat","mean_sol","max_temp","min_temp","total_net_sol","total_net_clear_sol","precip_ecmwf","lai_predic","CLYPPT_M_sl1_1km_ll","SLTPPT_M_sl1_1km_ll","SNDPPT_M_sl1_1km_ll","ORCDRC_M_sl1_1km_ll","CECSOL_M_sl1_1km_ll","precip_trmm"
2012-08-28,"MAR-030",36.624573,-15.317267,6456783.9375,299.440185546875,288.963623046875,55656711.5,39855373.5,0,NA,25,11,65,2,13,0
2012-08-29,"MAR-030",36.624573,-15.317267,6571488.375,299.164794921875,287.4609375,55997457.5,40090388,0,NA,25,11,65,2,13,3.57094359397888
2012-08-30,"MAR-030",36.624573,-15.317267,6518533,300.544921875,287.416259765625,56396027,39973599,0,NA,25,11,65,2,13,4.86946868896484
2012-08-31,"MAR-030",36.624573,-15.317267,6835159.4375,302.093017578125,287.7685546875,56586823.5,40409441,0,NA,25,11,65,2,13,32.3549118041992
2012-09-01,"MAR-030",36.624573,-15.317267,7063965,302.841796875,288.98974609375,56835561,40683333,0,NA,25,11,65,2,13,5.99417400360107
2012-09-02,"MAR-030",36.624573,-15.317267,7119918.1875,303.217041015625,288.986083984375,57090521.5,40936150.25,0,NA,25,11,65,2,13,0
2012-09-03,"MAR-030",36.624573,-15.317267,7056701.75,300.84228515625,286.884765625,57279814,41373067.25,0,NA,25,11,65,2,13,0
2012-09-04,"MAR-030",36.624573,-15.317267,7093957.3125,301.08447265625,287.065185546875,57642885,41342041.75,0,NA,25,11,65,2,13,0
2012-09-05,"MAR-030",36.624573,-15.317267,6696049.9375,299.747802734375,289.63427734375,57924728,41569753.75,0,NA,25,11,65,2,13,0
2012-09-06,"MAR-030",36.624573,-15.317267,7017945.375,300.47509765625,288.0390625,58027414.5,42194753.5,0,NA,25,11,65,2,13,0
2012-09-07,"MAR-030",36.624573,-15.317267,6985103.8125,301.709228515625,288.1494140625,58399169.5,42126092,0,NA,25,11,65,2,13,2.71251511573792
2012-09-08,"MAR-030",36.624573,-15.317267,7195681.25,302.022216796875,289.4404296875,58748924.5,42148369.5,0,NA,25,11,65,2,13,1.04141199588776
2012-09-09,"MAR-030",36.624573,-15.317267,7380425.0625,302.19873046875,289.509033203125,58953343,42519902.5,0,NA,25,11,65,2,13,0
2012-09-10,"MAR-030",36.624573,-15.317267,7314786.625,303.475830078125,290.004150390625,59235618.5,42707134.5,0,NA,25,11,65,2,13,11.1406869888306
2012-09-11,"MAR-030",36.624573,-15.317267,6952388.375,304.20263671875,290.54833984375,59657503,42553577,0,NA,25,11,65,2,13,5.87307929992676
2012-09-12,"MAR-030",36.624573,-15.317267,6924872.3125,302.769775390625,290.58349609375,60033643,42497775.5,0,NA,25,11,65,2,13,0
2012-09-13,"MAR-030",36.624573,-15.317267,7058771.1875,303.01708984375,291.431396484375,60194078.5,42977559.25,0,NA,25,11,65,2,13,0
2012-09-14,"MAR-030",36.624573,-15.317267,6815762.5,302.3515625,291.15380859375,60592738.5,42801264,0,NA,25,11,65,2,13,3.92345905303955
2012-09-15,"MAR-030",36.624573,-15.317267,6463774.125,300.69580078125,291.59521484375,60702679,43552276.25,0.000548362731933594,NA,25,11,65,2,13,1.61055588722229
2012-09-16,"MAR-030",36.624573,-15.317267,6877252.9375,299.97607421875,288.494384765625,60734656,44278257.5,0,NA,25,11,65,2,13,0
2012-09-17,"MAR-030",36.624573,-15.317267,6335806.46875,299.69970703125,290.263427734375,61275851,43867276.25,0,NA,25,11,65,2,13,1.11406862735748
2012-09-18,"MAR-030",36.624573,-15.317267,6046165.375,299.68408203125,291.54833984375,61697674,43598398.5,0.000772476196289062,NA,25,11,65,2,13,3.6933798789978
2012-09-19,"MAR-030",36.624573,-15.317267,6999922.875,303.008544921875,290.052978515625,61885854,43972196.25,0,NA,25,11,65,2,13,7.02347564697266
2012-09-20,"MAR-030",36.624573,-15.317267,7217829.375,304.20947265625,290.654541015625,62010866,44529859.25,0,NA,25,11,65,2,13,3.48751926422119
2012-09-21,"MAR-030",36.624573,-15.317267,7667012.75,303.74853515625,290.1083984375,62221600,44862942.75,0,NA,25,11,65,2,13,0
2012-09-22,"MAR-030",36.624573,-15.317267,7533668.875,304.1904296875,291.70849609375,62509164,44982406.5,0,NA,25,11,65,2,13,2.99103236198425
2012-09-23,"MAR-030",36.624573,-15.317267,7627889.625,304.9228515625,292.0146484375,62770423,45184636,0,NA,25,11,65,2,13,0
2012-09-24,"MAR-030",36.624573,-15.317267,7858168.6875,306.278076171875,291.752685546875,63049637,45326156.75,0,NA,25,11,65,2,13,0.544924855232239
2012-09-25,"MAR-030",36.624573,-15.317267,7521609.625,305.20458984375,291.0224609375,63368037,45352875.75,0,NA,25,11,65,2,13,0
2012-09-26,"MAR-030",36.624573,-15.317267,7331084.125,302.679931640625,291.307861328125,63578406,45693840.25,0,NA,25,11,65,2,13,0
2012-09-27,"MAR-030",36.624573,-15.317267,7753953.0625,304.4521484375,292.1689453125,63756520,46057695,0,NA,25,11,65,2,13,6.97503852844238
2012-09-28,"MAR-030",36.624573,-15.317267,7747806.875,304.602783203125,292.25927734375,63926227.5,46418792,0,NA,25,11,65,2,13,2.89415669441223
2012-09-29,"MAR-030",36.624573,-15.317267,7975992.9375,305.61669921875,292.2294921875,64191262,46555860.75,0,NA,25,11,65,2,13,0
2012-09-30,"MAR-030",36.624573,-15.317267,7675439.4375,306.199951171875,292.975830078125,64545532,46472291.25,0,NA,25,11,65,2,13,2.38556003570557
2012-10-01,"MAR-030",36.624573,-15.317267,7282979.4375,303.43701171875,293.886962890625,64876644.5,46453121,0.000165939331054688,NA,25,11,65,2,13,0.0803452059626579
2012-10-02,"MAR-030",36.624573,-15.317267,7282233.8125,303.1826171875,291.92626953125,65063730.5,46747102.75,0,NA,25,11,65,2,13,0.0267817378044128
2012-10-03,"MAR-030",36.624573,-15.317267,7468297.875,303.566162109375,291.974365234375,65225044,47113493.5,0,NA,25,11,65,2,13,0
2012-10-04,"MAR-030",36.624573,-15.317267,7472267.75,303.505126953125,293.21142578125,65526454.5,47181011.5,0,NA,25,11,65,2,13,0
2012-10-05,"MAR-030",36.624573,-15.317267,8057563.5,304.278076171875,291.8486328125,65535299.5,47960712,0,NA,25,11,65,2,13,28.2815132141113
2012-10-06,"MAR-030",36.624573,-15.317267,8116335.9375,304.250244140625,291.400634765625,65775162,48104982.5,0,NA,25,11,65,2,13,0
2012-10-07,"MAR-030",36.624573,-15.317267,8221405.8125,305.23095703125,291.61376953125,66022145,48223000.5,0,NA,25,11,65,2,13,5.89198207855225
2012-10-08,"MAR-030",36.624573,-15.317267,8265945.625,306.149169921875,291.582763671875,66164990.5,48878150.25,0,NA,25,11,65,2,13,3.13346314430237
2012-10-09,"MAR-030",36.624573,-15.317267,8279509.9375,306.226318359375,292.392333984375,66562177,48612099.75,0,NA,25,11,65,2,13,0.910579085350037
2012-10-10,"MAR-030",36.624573,-15.317267,8286268.0625,306.013671875,291.24853515625,66858696,48556988.75,0,NA,25,11,65,2,13,0.615979909896851
2012-10-11,"MAR-030",36.624573,-15.317267,8083282.625,306.727783203125,293.895263671875,67174957.5,48431427,0,NA,25,11,65,2,13,0
2012-10-12,"MAR-030",36.624573,-15.317267,8328791.0625,306.64501953125,293.02490234375,67354803,48699697.25,0,NA,25,11,65,2,13,0.776670336723328
2012-10-13,"MAR-030",36.624573,-15.317267,7678266.75,305.27392578125,293.392822265625,67566485,48883789.75,0,NA,25,11,65,2,13,3.5351893901825
2012-10-14,"MAR-030",36.624573,-15.317267,7077670.375,303.1953125,293.7607421875,67847123,48837493.5,0.00205087661743164,NA,25,11,65,2,13,2.51748323440552
2012-10-15,"MAR-030",36.624573,-15.317267,7859314.0625,304.8525390625,293.890380859375,67898972.5,49435749.25,0,NA,25,11,65,2,13,0
2012-10-16,"MAR-030",36.624573,-15.317267,8489150.4375,305.881103515625,292.96533203125,67987174,49880182.75,0,NA,25,11,65,2,13,0
2012-10-17,"MAR-030",36.624573,-15.317267,8510073.5625,305.69970703125,292.603515625,68093846.5,50299941.75,0,NA,25,11,65,2,13,0
2012-10-18,"MAR-030",36.624573,-15.317267,8536336.5625,306.82861328125,292.28564453125,68255222.5,50556177,0,NA,25,11,65,2,13,0
2012-10-19,"MAR-030",36.624573,-15.317267,8383230.25,308.0615234375,294.4521484375,68642103.5,50141719,0,NA,25,11,65,2,13,1.07126951217651
2012-10-20,"MAR-030",36.624573,-15.317267,8409348.4375,307.61669921875,294.381591796875,68838253,50240720,0,NA,25,11,65,2,13,0.37494432926178
2012-10-21,"MAR-030",36.624573,-15.317267,8542263.75,306.981689453125,294.692626953125,68928326.5,50671887,0,NA,25,11,65,2,13,0.883797287940979
2012-10-22,"MAR-030",36.624573,-15.317267,8634073.9375,307.24755859375,293.287841796875,69003180.5,51128103,0,NA,25,11,65,2,13,0
2012-10-23,"MAR-030",36.624573,-15.317267,8078624.34375,307.3076171875,294.040283203125,69342141.5,50818716.25,0,NA,25,11,65,2,13,20.9968814849854
2012-10-24,"MAR-030",36.624573,-15.317267,7090556.90625,303.805908203125,294.289794921875,69826560.5,50175520,0.00125908851623535,NA,25,11,65,2,13,2.67817354202271
2012-10-25,"MAR-030",36.624573,-15.317267,5891981.375,298.558837890625,292.712158203125,70195412,50179916.5,0.00271821022033691,NA,25,11,65,2,13,14.0336294174194
2012-10-26,"MAR-030",36.624573,-15.317267,7798117.1875,302.9375,291.45947265625,69945440,51212600,0.000714778900146484,NA,25,11,65,2,13,0.723106861114502
2012-10-27,"MAR-030",36.624573,-15.317267,8790518.875,305.2431640625,289.64599609375,70045062.5,51289235,0,NA,25,11,65,2,13,14.0604114532471
2012-10-28,"MAR-030",36.624573,-15.317267,8211324.4375,303.87548828125,291.28857421875,70182120.5,51545993.75,0,NA,25,11,65,2,13,0.0803452059626579
2012-10-29,"MAR-030",36.624573,-15.317267,7403252.75,301.951904296875,291.68408203125,70454188.5,51345398.25,0,NA,25,11,65,2,13,20.9968814849854
2012-10-30,"MAR-030",36.624573,-15.317267,7442221.8125,301.935791015625,293.071044921875,70816487.5,50942310.25,0.00366973876953125,NA,25,11,65,2,13,0
2012-10-31,"MAR-030",36.624573,-15.317267,7934709.6875,301.263916015625,292.83203125,71082778.5,51008725.5,0.00888919830322266,NA,25,11,65,2,13,12.8613548278809
2012-11-01,"MAR-030",36.624573,-15.317267,5666341.8125,295.57080078125,292.597412109375,71492931,50885286.75,0.0481352806091309,NA,25,11,65,2,13,18.7297611236572
2012-11-02,"MAR-030",36.624573,-15.317267,5675177.125,296.3515625,289.7958984375,71335265,51418557.75,0.0248446464538574,NA,25,11,65,2,13,16.0909576416016
2012-11-03,"MAR-030",36.624573,-15.317267,6688318.3125,296.470458984375,288.710205078125,71167253,52083198.25,0.000500679016113281,NA,25,11,65,2,13,9.5226354598999
2012-11-04,"MAR-030",36.624573,-15.317267,8494094.65625,299.569580078125,287.64892578125,71210995.5,52368436,0,NA,25,11,65,2,13,10.8133535385132
2012-11-05,"MAR-030",36.624573,-15.317267,8699658.625,302.564697265625,287.453857421875,71263271.5,52695763.25,0,NA,25,11,65,2,13,0.40155690908432
2012-11-06,"MAR-030",36.624573,-15.317267,8784851.25,305.337158203125,290.421142578125,71530901.5,52418925.75,0,NA,25,11,65,2,13,0
2012-11-07,"MAR-030",36.624573,-15.317267,8900634.8125,306.52001953125,291.74169921875,71644162.5,52600829.5,0,NA,25,11,65,2,13,1.97910189628601
2012-11-08,"MAR-030",36.624573,-15.317267,8926946.75,306.80322265625,292.1220703125,71784366,52711364.25,0,NA,25,11,65,2,13,14.9436531066895
2012-11-09,"MAR-030",36.624573,-15.317267,7822780.375,303.546630859375,294.945556640625,72096615.5,52339933,0,NA,25,11,65,2,13,14.6568279266357
2012-11-10,"MAR-030",36.624573,-15.317267,8732440.5,305.3828125,292.592041015625,72195046,52453734,0,NA,25,11,65,2,13,14.3126354217529
2012-11-11,"MAR-030",36.624573,-15.317267,8436023.25,305.637451171875,294.150634765625,72285265,52703098,0.000145912170410156,NA,25,11,65,2,13,29.4283847808838
2012-11-12,"MAR-030",36.624573,-15.317267,8347219.1875,305.0263671875,292.694091796875,72372274,52876578.75,0,NA,25,11,65,2,13,0
2012-11-13,"MAR-030",36.624573,-15.317267,8392106.0625,306.176025390625,293.929443359375,72467565,53023670.75,0,NA,25,11,65,2,13,0
2012-11-14,"MAR-030",36.624573,-15.317267,8183737.6875,307.035400390625,295.205322265625,72558772.5,53202476.5,0,NA,25,11,65,2,13,6.39622783660889
2012-11-15,"MAR-030",36.624573,-15.317267,7858038.1875,306.06591796875,295.39013671875,72832066,52956917,0.00537395477294922,NA,25,11,65,2,13,1.08994019031525
2012-11-16,"MAR-030",36.624573,-15.317267,8103232.25,305.671142578125,295.44091796875,72951556.5,52943246,0.000590324401855469,NA,25,11,65,2,13,6.1094012260437
2012-11-17,"MAR-030",36.624573,-15.317267,8582868.125,307.102294921875,295.81591796875,73047696.5,52913217.5,0.00151705741882324,NA,25,11,65,2,13,4.21634769439697
2012-11-18,"MAR-030",36.624573,-15.317267,8152576.5625,305.0869140625,296.587158203125,73251505,52791683.5,0.0065150260925293,NA,25,11,65,2,13,26.1011981964111
2012-11-19,"MAR-030",36.624573,-15.317267,6497637.28125,297.348876953125,294.0537109375,73617203,52599146,0.0275058746337891,NA,25,11,65,2,13,1.00389230251312
2012-11-20,"MAR-030",36.624573,-15.317267,7405570.25,303.373779296875,294.308349609375,73406045,53275144,0.00560379028320312,NA,25,11,65,2,13,18.385570526123
2012-11-21,"MAR-030",36.624573,-15.317267,7818205.9375,303.476318359375,293.704345703125,73326917.5,53600603.5,0,NA,25,11,65,2,13,13.4521560668945
2012-11-22,"MAR-030",36.624573,-15.317267,7575949.5625,303.151123046875,294.107177734375,73494170,53387297.5,0.00128078460693359,NA,25,11,65,2,13,0.487604796886444
2012-11-23,"MAR-030",36.624573,-15.317267,6859915,302.402099609375,293.32080078125,73618928.5,53585545.5,0.00154685974121094,NA,25,11,65,2,13,6.48227596282959
2012-11-24,"MAR-030",36.624573,-15.317267,8011237.375,302.9599609375,293.1064453125,73683270.5,53546330.5,0.0131025314331055,NA,25,11,65,2,13,1.23335325717926
2012-11-25,"MAR-030",36.624573,-15.317267,8776843.0625,306.5107421875,293.692626953125,73673383.5,53821562.5,0.000579833984375,NA,25,11,65,2,13,6.51095867156982
2012-11-26,"MAR-030",36.624573,-15.317267,7631970.75,302.5302734375,295.0205078125,74024288,53427305.5,0.00756120681762695,NA,25,11,65,2,13,1.80700612068176
2012-11-27,"MAR-030",36.624573,-15.317267,5982334.625,298.2734375,292.755615234375,74305137,53602598.5,0.0270628929138184,NA,25,11,65,2,13,6.99856376647949
2012-11-28,"MAR-030",36.624573,-15.317267,7423170.8125,299.22216796875,291.401611328125,74098661.5,54000080.5,0.00283670425415039,NA,25,11,65,2,13,0
2012-11-29,"MAR-030",36.624573,-15.317267,9141717.375,301.77197265625,288.32666015625,73807952.5,54872050.5,0,NA,25,11,65,2,13,3.41323375701904
2012-11-30,"MAR-030",36.624573,-15.317267,9181881.6875,304.60302734375,288.716796875,73924982,54802861.5,0,NA,25,11,65,2,13,27.391918182373
2012-12-01,"MAR-030",36.624573,-15.317267,8548291.6875,304.046142578125,292.11376953125,74187528.5,54388919.5,0,NA,25,11,65,2,13,0.324790418148041
2012-12-02,"MAR-030",36.624573,-15.317267,8828899.3125,304.35107421875,292.147705078125,74235430.5,54526685.5,0,NA,25,11,65,2,13,2.45397186279297
2012-12-03,"MAR-030",36.624573,-15.317267,8344792.5,305.22607421875,292.79443359375,74343338.5,54479185,0,NA,25,11,65,2,13,12.9916162490845
2012-12-04,"MAR-030",36.624573,-15.317267,8493475.125,305.967529296875,294.76123046875,74475291,54342663,0.00136375427246094,NA,25,11,65,2,13,0
2012-12-05,"MAR-030",36.624573,-15.317267,8002723.375,303.69091796875,295.669189453125,74656508.5,54097535,0.00447773933410645,NA,25,11,65,2,13,0
2012-12-06,"MAR-030",36.624573,-15.317267,7875781.375,304.9423828125,294.387451171875,74718077,54181028.5,0.00537824630737305,NA,25,11,65,2,13,0.830019950866699
2012-12-07,"MAR-030",36.624573,-15.317267,7252303.0625,300.278076171875,294.73046875,74900973.5,54223818,0.01338791847229,NA,25,11,65,2,13,12.5946502685547
2012-12-08,"MAR-030",36.624573,-15.317267,7483549.4375,301.935546875,294.006103515625,74982633.5,54273623.5,0.0231666564941406,NA,25,11,65,2,13,4.79968023300171
2012-12-09,"MAR-030",36.624573,-15.317267,7304356.6875,299.583251953125,294.180419921875,75107762,54096867.5,0.0205869674682617,NA,25,11,65,2,13,2.45397186279297
2012-12-10,"MAR-030",36.624573,-15.317267,5943031.375,297.1943359375,293.883850097656,75291513,54121947.5,0.0327224731445312,NA,25,11,65,2,13,0.793932199478149
2012-12-11,"MAR-030",36.624573,-15.317267,5580413.46875,296.658203125,293.743408203125,75394564.5,54018858.5,0.0221147537231445,NA,25,11,65,2,13,0
2012-12-12,"MAR-030",36.624573,-15.317267,5112651.625,296.75244140625,293.891845703125,75522814,54016486.5,0.0284690856933594,NA,25,11,65,2,13,1.29916167259216
2012-12-13,"MAR-030",36.624573,-15.317267,5044548.3125,297.82080078125,292.679931640625,75443566.5,54259818,0.0556399822235107,NA,25,11,65,2,13,3.21181631088257
2012-12-14,"MAR-030",36.624573,-15.317267,7203030.5625,299.53564453125,292.589111328125,75291834,54469251,0.00188159942626953,NA,25,11,65,2,13,0.649580836296082
2012-12-15,"MAR-030",36.624573,-15.317267,6415650.375,298.8349609375,293.59423828125,75456675.5,54290143,0.00874948501586914,NA,25,11,65,2,13,6.96495008468628
2012-12-16,"MAR-030",36.624573,-15.317267,7335621.125,301.29248046875,292.8642578125,75484394.5,54524149.5,0.00966966152191162,NA,25,11,65,2,13,8.01149654388428
2012-12-17,"MAR-030",36.624573,-15.317267,7119952.8125,298.1220703125,294.14599609375,75591658,54444454.5,0.0212464332580566,NA,25,11,65,2,13,7.79496955871582
2012-12-18,"MAR-030",36.624573,-15.317267,5947137.3125,297.966796875,294.133544921875,75699610.5,54504852,0.0117430686950684,NA,25,11,65,2,13,3.24790406227112
2012-12-19,"MAR-030",36.624573,-15.317267,6562446.1875,299.586669921875,293.67333984375,75690245,54517207,0.00863862037658691,NA,25,11,65,2,13,20.7504997253418
2012-12-20,"MAR-030",36.624573,-15.317267,6861901.1875,299.143798828125,293.341552734375,75648991,54587631.5,0.00798320770263672,NA,25,11,65,2,13,0.180439114570618
2012-12-21,"MAR-030",36.624573,-15.317267,7633178.0625,299.559326171875,292.920166015625,75563098,54944604,0.00542259216308594,NA,25,11,65,2,13,4.0057487487793
2012-12-22,"MAR-030",36.624573,-15.317267,7060970.625,299.486328125,292.93017578125,75509728,55086800,0.000628471374511719,NA,25,11,65,2,13,7.00103759765625
2012-12-23,"MAR-030",36.624573,-15.317267,6713064.75,298.899658203125,292.123779296875,75673980.5,54924632.5,0.00842475891113281,NA,25,11,65,2,13,5.08838272094727
2012-12-24,"MAR-030",36.624573,-15.317267,7536472.375,299.705322265625,293.17431640625,75734782.5,54874611.5,0.0117428302764893,NA,25,11,65,2,13,1.84047889709473
2012-12-25,"MAR-030",36.624573,-15.317267,7776516.75,300.693603515625,292.729736328125,75795671.5,55007353,0.0178806781768799,NA,25,11,65,2,13,3.82530927658081
2012-12-26,"MAR-030",36.624573,-15.317267,6951691.625,298.447265625,293.707763671875,75895889,54951761.5,0.0248026847839355,NA,25,11,65,2,13,15.0486221313477
2012-12-27,"MAR-030",36.624573,-15.317267,6841687.375,301.75048828125,293.97119140625,75841572.5,54922449.5,0.0178923606872559,NA,25,11,65,2,13,1.76830339431763
2012-12-28,"MAR-030",36.624573,-15.317267,6991887.625,298.979736328125,293.576934814453,75932795.5,54909832.5,0.0347850322723389,NA,25,11,65,2,13,10.1045913696289
2012-12-29,"MAR-030",36.624573,-15.317267,7488247.3125,299.4794921875,293.029083251953,75905845.5,54967514,0.0181121826171875,NA,25,11,65,2,13,4.40271472930908
2012-12-30,"MAR-030",36.624573,-15.317267,7772777.625,299.0234375,293.060302734375,75940566.5,55036391,0.013479471206665,NA,25,11,65,2,13,14.6155681610107
2012-12-31,"MAR-030",36.624573,-15.317267,7628608.6875,300.389404296875,292.9208984375,75950111.5,55082972,0.0117831230163574,NA,25,11,65,2,13,3.24790406227112
2013-01-01,"MAR-030",36.624573,-15.317267,7958781.4375,300.880859375,292.8369140625,75922331,55207641.5,0.013340950012207,NA,25,11,65,2,13,12.5900144577026
2013-01-02,"MAR-030",36.624573,-15.317267,7209639.75,301.47119140625,294.252685546875,76031446,55147446,0.0230903625488281,NA,25,11,65,2,13,0
2013-01-03,"MAR-030",36.624573,-15.317267,7151373.375,300.2646484375,294.270751953125,76087289,55052517,0.0241847038269043,NA,25,11,65,2,13,17.6810569763184
2013-01-04,"MAR-030",36.624573,-15.317267,7532203.4375,299.098876953125,294.30517578125,76086972,55050090,0.0236673355102539,NA,25,11,65,2,13,1.13516521453857
2013-01-05,"MAR-030",36.624573,-15.317267,6279407.84375,297.644287109375,293.932861328125,76248789.5,54917462.5,0.0315876007080078,NA,25,11,65,2,13,1.34155893325806
2013-01-06,"MAR-030",36.624573,-15.317267,5079346.375,296.68994140625,294.102294921875,76295505,54824328,0.034481406211853,NA,25,11,65,2,13,0
2013-01-07,"MAR-030",36.624573,-15.317267,4436029.125,295.830322265625,293.4912109375,76349545.5,54868937.5,0.0215592384338379,NA,25,11,65,2,13,0.928771555423737
2013-01-08,"MAR-030",36.624573,-15.317267,5076179.03125,296.864013671875,293.700927734375,76210438,54793060,0.0360534191131592,NA,25,11,65,2,13,11.7988386154175
2013-01-09,"MAR-030",36.624573,-15.317267,5511303.84375,296.509521484375,293.652099609375,76181630,54771613,0.0341932773590088,NA,25,11,65,2,13,1.71994721889496
