"date","plot_match","lon","lat","wind_speed_mean","lai_high_mean","lai_low_mean","temp_mean","max_temp","min_temp","vpd_mean","surf_net_sol_sum","surf_net_sol_clear_sum","top_net_sol_sum","top_net_sol_clear_sum","cloud_mean","precip_sum","CLYPPT_M_sl1_1km_ll","CLYPPT_M_sl7_1km_ll","SLTPPT_M_sl1_1km_ll","SLTPPT_M_sl7_1km_ll","SNDPPT_M_sl1_1km_ll","SNDPPT_M_sl7_1km_ll","ORCDRC_M_sl1_1km_ll","ORCDRC_M_sl7_1km_ll","CECSOL_M_sl1_1km_ll","CECSOL_M_sl7_1km_ll"
2016-02-06,"MAR-030",36.624573,-15.317267,3.03948233687952,2.60892838678764,2.16835224769669,297.711593563277,301.080222434451,294.011560134779,-0.0811738760565333,9740550.76202829,12456551.2781652,14466107.7800803,16988339.4300887,0.720494509127717,0.000319513035372119,25,36,11,10,65,54,2,2,13,12
2016-02-07,"MAR-030",36.624573,-15.317267,2.67873255327881,2.61494118526808,2.17392324750199,298.487818104434,302.295282335689,293.975544052144,-0.111136322020961,10644945.9588299,12540047.1549906,15078228.1386172,16936667.0490898,0.450381232864867,7.54161336028944e-05,25,36,11,10,65,54,2,2,13,12
2016-02-08,"MAR-030",36.624573,-15.317267,3.14899605379646,2.62092851354892,2.17948982487483,297.269311246636,302.168385535931,290.271822222141,-0.0980377737701236,11173631.8417896,12648306.3958616,15389352.7811637,16877810.7962706,0.495090259869074,6.93516218065807e-05,25,36,11,10,65,54,2,2,13,12
2016-02-09,"MAR-030",36.624573,-15.317267,2.87264306722788,2.62692176965887,2.18506367434722,297.525499668598,302.309994658788,291.62537776266,-0.107222320182298,10219033.1251736,12692038.4563502,14485323.8452688,16831640.3917416,0.518521203058001,0,25,36,11,10,65,54,2,2,13,12
2016-02-10,"MAR-030",36.624573,-15.317267,2.51733636976732,2.63294021391998,2.19062753554865,298.14234796634,302.433674745943,291.155481096317,-0.124341112375929,11275109.8904064,12689348.0216685,15507633.2581142,16803785.915493,0.215868341141104,0,25,36,11,10,65,54,2,2,13,12
2016-02-11,"MAR-030",36.624573,-15.317267,2.17340384604907,2.63892209775027,2.19618746111116,298.761605830894,303.466787464486,291.180483694314,-0.145503373045146,11987576.3258206,12730333.4017365,16033309.9173851,16758147.9201013,0.237325723935524,4.16333634234434e-17,25,36,11,10,65,54,2,2,13,12
2016-02-12,"MAR-030",36.624573,-15.317267,1.47934028188108,2.64491074142924,2.20175957141424,298.405753013318,302.512666659981,291.876611766612,-0.122440984051502,7360745.14153175,12436829.000351,12038739.7186761,16816593.6306899,0.739748167589866,2.08166817117217e-17,25,36,11,10,65,54,2,2,13,12
2016-02-13,"MAR-030",36.624573,-15.317267,0.943639869701672,2.65089028209989,2.20733322095357,298.818809130774,302.795376031727,292.179569021265,-0.126355176716568,10052304.5720477,12311826.575069,14737673.4848092,16826735.602765,0.480918010773198,0.000219965512975952,25,36,11,10,65,54,2,2,13,12
2016-02-14,"MAR-030",36.624573,-15.317267,0.765128287113416,2.65689325436693,2.21290255485696,298.657411605752,303.896718054531,294.82965851517,-0.0939840951325895,9252495.4108617,12227548.381182,13979151.8288496,16807587.9508645,0.81063866042045,0.000797131121474177,25,36,11,10,65,54,2,2,13,12
2016-02-15,"MAR-030",36.624573,-15.317267,1.0425882903266,2.66015829155254,2.21619859206788,297.609715946725,300.956348056365,294.491695396427,-0.0554026524894792,6463990.38237224,12103990.8892314,11410496.241222,16802157.0167091,0.912868325881617,0.00123079455435643,25,36,11,10,65,54,2,2,13,12
2016-02-16,"MAR-030",36.624573,-15.317267,0.41243840019459,2.66025412779074,2.21675784458864,298.66501903939,303.789319299741,294.128062231946,-0.0650155580376957,9792257.34576473,12112602.404529,14500210.2122595,16779039.5678513,0.786634214823066,0.00489526136022659,25,36,11,10,65,54,2,2,13,12
2016-02-17,"MAR-030",36.624573,-15.317267,3.30978442681486,2.66023316958989,2.21733734064267,298.217742363431,301.880525488722,295.26569301504,-0.0643456643565444,9282122.80127569,12140094.6669312,14084839.6668549,16736145.0574215,0.910866789759867,0.00175067466838408,25,36,11,10,65,54,2,2,13,12
2016-02-18,"MAR-030",36.624573,-15.317267,2.63475716688935,2.66039409832165,2.21789724946544,298.930616413856,302.16032658552,294.468140514607,-0.0992134345944355,8722597.91775136,12245636.5607556,13343359.5409946,16672067.2882365,0.516504407448665,0.000203002005423936,25,36,11,10,65,54,2,2,13,12
2016-02-19,"MAR-030",36.624573,-15.317267,0.741511422157772,2.66035540754813,2.21846637274991,298.648029281387,302.450221983074,294.680099111266,-0.0774961183666477,6770564.20331741,12126321.2317458,11575655.5418491,16671475.210352,0.406412291008601,0.00114733462691453,25,36,11,10,65,54,2,2,13,12
2016-02-20,"MAR-030",36.624573,-15.317267,2.38521440365235,2.66051594976332,2.21904453679647,299.739463055588,303.782652062284,295.01035952679,-0.101496418809224,9844962.05722308,12129574.164833,14673207.8775579,16643342.5162895,0.325564982527887,0.000106784848555801,25,36,11,10,65,54,2,2,13,12
2016-02-21,"MAR-030",36.624573,-15.317267,2.81903762037072,2.66052628884851,2.21961399273354,300.201044051334,304.427135194232,295.112082921993,-0.112119242509982,8832171.44925457,12180438.6406848,13613292.8350602,16592370.4857095,0.263741168571559,9.45453854229103e-05,25,36,11,10,65,54,2,2,13,12
2016-02-22,"MAR-030",36.624573,-15.317267,2.15800593426029,2.66066846267905,2.22019333340481,300.703597331,305.44317206628,295.599548255089,-0.110973866964725,10152682.8505944,12062239.1107991,14821383.4007294,16597344.9438909,0.268831479305592,0.000110707133055688,25,36,11,10,65,54,2,2,13,12
2016-02-23,"MAR-030",36.624573,-15.317267,1.15989490730481,2.66065272322792,2.22077057881482,300.841266062026,305.985616763155,296.094767401002,-0.120163966582019,10011885.7726031,12085281.1421421,14592138.8344803,16549740.7022416,0.750738813523975,0.00094397036408197,25,36,11,10,65,54,2,2,13,12
2016-02-24,"MAR-030",36.624573,-15.317267,2.20889992722366,2.66075270000539,2.22132876507764,300.145617649641,304.607290247018,295.624863424606,-0.111158050903149,9539485.51892939,12066263.6612394,14005827.6222361,16514465.2378496,0.417409295062538,0.000593324853087041,25,36,11,10,65,54,2,2,13,12
2016-02-25,"MAR-030",36.624573,-15.317267,1.59385415742689,2.66084334046754,2.22190030308164,299.920631676808,303.343516629682,295.81306988747,-0.114604782726063,9425804.99473548,12052613.4084507,13921486.8375933,16476747.4487663,0.486907359650863,0.000440049804121226,25,36,11,10,65,54,2,2,13,12
2016-02-26,"MAR-030",36.624573,-15.317267,0.788598129876351,2.66086772360872,2.22246554365978,299.793565410494,304.157145377257,295.314302463638,-0.114847639433372,9331065.36004761,12077619.1029252,13810356.8168709,16430347.9966429,0.401561045580089,0.000353465321033662,25,36,11,10,65,54,2,2,13,12
2016-02-27,"MAR-030",36.624573,-15.317267,1.42307485060358,2.66088282010739,2.22302877140247,299.498531531377,305.320742708766,294.968810650502,-0.08802021112834,9922878.76459188,11961249.5757557,14514454.88386,16421903.2194467,0.664646056185433,0.00662070065188775,25,36,11,10,65,54,2,2,13,12
2016-02-28,"MAR-030",36.624573,-15.317267,0.825174075231844,2.66103106643909,2.22362212880969,296.953740900636,302.032368219423,294.391259710488,-0.0447290269900985,7305165.65785177,11823212.6299727,12066135.371187,16409943.7813621,0.978473949511442,0.00712161058108628,25,36,11,10,65,54,2,2,13,12
2016-02-29,"MAR-030",36.624573,-15.317267,0.809905244057906,2.66101148076011,2.22418921612981,297.114775235236,301.072490233034,294.565293797591,-0.0448245192678872,6740179.75578716,11756550.9846947,11373473.5523172,16375309.2779516,0.904047070432708,0.00743855838200227,25,36,11,10,65,54,2,2,13,12
2016-03-01,"MAR-030",36.624573,-15.317267,0.702825282705687,2.66114194546724,2.22476707841404,297.830811459302,302.456565623277,294.402941302742,-0.060054743777584,7102708.32368425,11773399.6446371,11873032.6429738,16331596.1577831,0.869003657190525,0.00514096621309527,25,36,11,10,65,54,2,2,13,12
2016-03-02,"MAR-030",36.624573,-15.317267,1.20623964114855,2.66122074734622,2.22532242975639,296.265111118004,298.490570109805,294.118314578569,-0.0292845171524956,4460534.92927228,11736335.1471778,9192773.06956801,16292937.6127447,0.981767455582175,0.00731997080783373,25,36,11,10,65,54,2,2,13,12
2016-03-03,"MAR-030",36.624573,-15.317267,2.4499919771316,2.66125968679425,2.22590453673755,296.76636621924,297.66832113389,294.271843934127,-0.0276389221069522,3333433.52607084,11731069.640517,7786402.42931042,16245919.2494774,0.858761997772115,0.00522636576679552,25,36,11,10,65,54,2,2,13,12
2016-03-04,"MAR-030",36.624573,-15.317267,1.00610252895268,2.66129478467124,2.22645330394879,298.009304878631,302.317330358011,293.355820999773,-0.062056305447021,8516320.01123098,11727269.9255642,13209102.6959852,16211033.7228572,0.814752363948952,0.00163846148868007,25,36,11,10,65,54,2,2,13,12
2016-03-05,"MAR-030",36.624573,-15.317267,0.758498577472139,2.66136007492468,2.22704619210316,298.602574522368,301.991949092859,294.901501698989,-0.0669276152636813,8913741.11485816,11700483.7501717,13496907.0698427,16166364.5393924,0.852040193490303,0.00133619031536054,25,36,11,10,65,54,2,2,13,12
2016-03-06,"MAR-030",36.624573,-15.317267,0.994999883900113,2.66139596042619,2.22760830065533,299.695689002523,302.980662898666,294.90743845181,-0.0914628446822294,9366006.4995651,11767317.827171,13818388.4716402,16102217.9506508,0.60036673635166,0.00035723167462396,25,36,11,10,65,54,2,2,13,12
2016-03-07,"MAR-030",36.624573,-15.317267,1.75056265256865,2.66149493660696,2.22818898652842,299.559373619344,303.213434046796,295.052067320061,-0.0977484463748316,9531188.37251461,11827560.8544092,13959477.7700395,16034903.5176781,0.245885024847532,0.000264238496637516,25,36,11,10,65,54,2,2,13,12
2016-03-08,"MAR-030",36.624573,-15.317267,2.26958519060045,2.66155671219855,2.22876223513985,299.921204225188,303.858515342461,294.480768329208,-0.114079898816695,11141870.3517312,11896448.837929,15335758.0524011,15964642.8736667,0.158580409869837,6.94061503289864e-05,25,36,11,10,65,54,2,2,13,12
2016-03-09,"MAR-030",36.624573,-15.317267,1.5755882401188,2.66166402596068,2.22932436759706,300.149307965101,303.992963267612,293.409048212262,-0.12956478012373,10961859.0792425,11922368.1123098,15039528.6346726,15906747.1101277,0.175081002446605,4.35630941886464e-05,25,36,11,10,65,54,2,2,13,12
2016-03-10,"MAR-030",36.624573,-15.317267,1.10880945373821,2.66174442839077,2.2298883679072,300.419945178378,303.628205591404,295.059505724185,-0.130352384231319,9929497.54023164,11740102.2043856,14251646.4120367,15906050.8399738,0.254448140631438,0.000126665028128269,25,36,11,10,65,54,2,2,13,12
2016-03-11,"MAR-030",36.624573,-15.317267,1.06315951494745,2.66171941797513,2.23046812784804,300.284543024244,304.485736946522,295.814314876874,-0.109475583319901,10024130.6671143,11604690.0975081,14325281.2105046,15885262.4918743,0.538289869226191,0.00035750527770669,25,36,11,10,65,54,2,2,13,12
2016-03-12,"MAR-030",36.624573,-15.317267,1.92568243511225,2.66185851783479,2.23104053279782,299.610432030281,304.172140800454,295.025482837607,-0.120065597012583,9943979.23440099,11636167.3538523,14163724.7701158,15823300.4035219,0.384902771631595,2.71415829780769e-05,25,36,11,10,65,54,2,2,13,12
2016-03-13,"MAR-030",36.624573,-15.317267,2.61833114969231,2.66190992872866,2.23158814806552,300.159932414378,304.569021631546,295.051032752136,-0.134265250269593,10373161.3554087,11623460.0407123,14585805.4918285,15770326.714907,0.731463537454412,8.32667268468867e-17,25,36,11,10,65,54,2,2,13,12
2016-03-14,"MAR-030",36.624573,-15.317267,2.17059416512612,2.6619155100899,2.23217625521182,300.031146250883,303.928805612636,294.484815166923,-0.116268990824678,9766303.75243008,11564976.6135535,14034446.9616224,15725613.9005387,0.450894968946943,0.000187995921937297,25,36,11,10,65,54,2,2,13,12
2016-03-15,"MAR-030",36.624573,-15.317267,1.23105096744324,2.66137825858857,2.23163758601741,299.972549050796,303.888104394178,296.051420337905,-0.093587445230093,8087099.3913906,11366456.1314757,12604452.4938581,15711548.3523721,0.830666737877609,0.00217716594884239,25,36,11,10,65,54,2,2,13,12
2016-03-16,"MAR-030",36.624573,-15.317267,0.583680348404493,2.6601006648825,2.22982741626336,298.722719089832,301.931868537518,295.818916264337,-0.0583059425981168,6742753.32574428,11287795.2787145,11266840.9210627,15658485.8960219,0.881445226069309,0.0162655381276086,25,36,11,10,65,54,2,2,13,12
2016-03-17,"MAR-030",36.624573,-15.317267,0.0760890662377859,2.65879964578914,2.22796780747083,299.053923404257,302.654875379461,295.204726329733,-0.0672837050704689,7970969.65547129,11285000.7367281,12459954.4437154,15608107.1386935,0.776181465826378,0.00431374975426858,25,36,11,10,65,54,2,2,13,12
2016-03-18,"MAR-030",36.624573,-15.317267,0.409459894475472,2.65747759398573,2.22611054199316,299.046239296094,302.50695913686,294.914489322555,-0.0609049465333678,7688400.95097127,11198118.8279493,12124286.998001,15567679.913082,0.920948224558619,0.00277168776630152,25,36,11,10,65,54,2,2,13,12
2016-03-19,"MAR-030",36.624573,-15.317267,0.380958651712786,2.65617441971328,2.22430400347683,299.427882791772,303.427854435426,294.509365804818,-0.0662371587003521,8398402.26572872,11197867.5039446,12825297.6717074,15511734.1724017,0.975274543614159,0.00192371104599008,25,36,11,10,65,54,2,2,13,12
2016-03-20,"MAR-030",36.624573,-15.317267,1.14580011379655,2.65489214248203,2.22247688955076,298.550098379238,301.304530002418,295.176547223375,-0.0501573915666795,7614183.3191827,11089963.6045351,12136754.6214579,15458682.3766957,0.988954674235373,0.00161462241031299,25,36,11,10,65,54,2,2,13,12
2016-03-21,"MAR-030",36.624573,-15.317267,1.39259624756857,2.65356996121885,2.22064762308446,298.289791928157,302.31150730998,295.095906181243,-0.0521358886547441,7022919.4954603,11056569.9274564,11523331.6212595,15409882.431874,0.958196633757038,0.0116014209767281,25,36,11,10,65,54,2,2,13,12
2016-03-22,"MAR-030",36.624573,-15.317267,0.960392482461735,2.65227869553719,2.21879809663076,297.248959352123,300.763597678722,294.272763385313,-0.0374412033901939,4618499.44742344,11012768.8120489,9248237.15929379,15352738.6695558,0.99085448043988,0.00542576661953317,25,36,11,10,65,54,2,2,13,12
2016-03-23,"MAR-030",36.624573,-15.317267,3.22542977874273,2.65099474821289,2.21694589622756,295.616862002761,297.265841319349,293.149825669575,-0.0205052291948622,3000947.84709993,10899403.0405445,7353349.79323394,15286685.1497719,0.999351471777578,0.0207522523260734,25,36,11,10,65,54,2,2,13,12
2016-03-24,"MAR-030",36.624573,-15.317267,4.85685427341783,2.6496843729351,2.21513252537128,295.67151984623,297.602236417238,292.583763607916,-0.0656635298481855,3874585.16130804,11051800.3194726,8297842.94080845,15215944.8080204,0.997449122325139,0.000252374475551969,25,36,11,10,65,54,2,2,13,12
2016-03-25,"MAR-030",36.624573,-15.317267,2.86395743680994,2.64838131135784,2.21328701574051,295.976931521798,300.077407591732,291.329126735439,-0.0706760359197038,7591132.23078449,11085156.2995132,11868561.3660293,15142124.1670609,0.994201394717165,1.12010054772946e-05,25,36,11,10,65,54,2,2,13,12
2016-03-26,"MAR-030",36.624573,-15.317267,1.63386648200709,2.64710245642805,2.21145658708566,296.877220419054,300.661355528,291.744413030696,-0.0692646302711378,7762465.43512429,11078235.2893351,12147425.8306502,15074093.7833458,0.955809795573731,4.04445342065129e-05,25,36,11,10,65,54,2,2,13,12
2016-03-27,"MAR-030",36.624573,-15.317267,0.521357888966889,2.6458140478644,2.2096244451845,298.428300377435,301.915880122538,293.342276174164,-0.0833817201270335,8203185.57355836,11012150.4185067,12464791.8272626,15024247.4429677,0.793086434824185,4.3237698468708e-05,25,36,11,10,65,54,2,2,13,12
2016-03-28,"MAR-030",36.624573,-15.317267,0.455487094280511,2.64450127494211,2.20775960087767,299.737427541091,303.061922173573,294.315274138334,-0.0966441156809511,9356973.89858544,10934459.7722674,13513752.5714373,14976222.6566768,0.595951657943326,0.000475380444805724,25,36,11,10,65,54,2,2,13,12
2016-03-29,"MAR-030",36.624573,-15.317267,1.59763090723391,2.64319164196239,2.20595245386941,299.246233216352,302.823368625915,294.288657914953,-0.0857167130497802,8652900.04364214,10873932.5796774,12882665.2216135,14914656.6137976,0.475367372163643,0.000333430374758199,25,36,11,10,65,54,2,2,13,12
2016-03-30,"MAR-030",36.624573,-15.317267,3.08729222403442,2.64190207679838,2.20410639069724,298.294443803375,301.997484363943,293.840891018021,-0.0846100333985473,8017826.27988952,11006256.3127585,12071153.8059909,14808574.0545984,0.50407173993764,9.28626413313136e-05,25,36,11,10,65,54,2,2,13,12
2016-03-31,"MAR-030",36.624573,-15.317267,2.63800727862171,2.64060080126914,2.20227118522546,298.305300964185,302.15796213984,294.483121896542,-0.0768031610876084,8277039.04902873,10915582.3290251,12282425.791708,14757301.4145545,0.522563695644434,0.000701381859202981,25,36,11,10,65,54,2,2,13,12
2016-04-01,"MAR-030",36.624573,-15.317267,1.45756049580085,2.63930686489774,2.20043814284938,297.813156591361,302.185852325534,294.424246896602,-0.0647292814198918,7938062.32096806,10740860.6307051,11998196.9643386,14736419.5485023,0.588642363389437,0.00234172333766285,25,36,11,10,65,54,2,2,13,12
2016-04-02,"MAR-030",36.624573,-15.317267,1.04126904272664,2.6379948972959,2.19860269227332,298.151655705194,302.11409540476,293.432660227749,-0.0645345232723772,9048008.46620787,10721214.3290251,13111231.403293,14666108.0388812,0.401906927298715,0.00136079890512655,25,36,11,10,65,54,2,2,13,12
2016-04-03,"MAR-030",36.624573,-15.317267,1.52191926242241,2.63670719175775,2.19674902496991,298.202929772192,300.962281944307,293.898749915749,-0.0615329304901896,6260387.82878855,10537821.3480231,10445141.1093647,14634267.1692125,0.768544092289381,0.000954551429591985,25,36,11,10,65,54,2,2,13,12
2016-04-04,"MAR-030",36.624573,-15.317267,3.72626952359746,2.63540991411367,2.19492085332341,297.962283690616,300.765184300336,294.519022657538,-0.0732825133801953,8056006.46220988,10680436.147895,12071014.739078,14531609.2355302,0.704236796728366,0.00028037597056451,25,36,11,10,65,54,2,2,13,12
2016-04-05,"MAR-030",36.624573,-15.317267,3.1930285428422,2.63410305737841,2.19309862766764,297.362513246249,300.624119491057,294.283005530283,-0.0741093939750292,7476706.06503594,10671266.2906322,11517893.3020005,14462834.882212,0.633854953483995,0.000152591572428097,25,36,11,10,65,54,2,2,13,12
2016-04-06,"MAR-030",36.624573,-15.317267,3.4006764632233,2.63277814612858,2.19127194527411,297.076488126887,302.231368936827,293.260471502967,-0.0736804984268587,8888101.80641814,10596170.1479255,12816194.2471732,14414413.0777471,0.815901912013795,2.39995642347078e-05,25,36,11,10,65,54,2,2,13,12
2016-04-07,"MAR-030",36.624573,-15.317267,5.50865491954212,2.6315029325263,2.18941912551304,295.782964142275,299.417587192027,293.722674456327,-0.0504935579469214,6398010.82691163,10495720.1893397,10619093.8301009,14348594.8734226,0.844097630201578,0.00233563334429647,25,36,11,10,65,54,2,2,13,12
2016-04-08,"MAR-030",36.624573,-15.317267,5.9590320332954,2.63019272753312,2.1875906937052,293.795552962167,295.907840566877,292.51912070049,-0.0298742238932324,3441650.4603177,10377653.6840981,7634304.9355897,14285001.515084,0.961825848554672,0.0105591804067002,25,36,11,10,65,54,2,2,13,12
2016-04-09,"MAR-030",36.624573,-15.317267,4.51180716784147,2.62890683117189,2.18574541132753,293.896086319444,297.491916848996,291.992929026901,-0.0443193162541261,4375904.94779729,10390984.0990036,8748381.95351961,14221458.5262387,0.940786830044914,0.00040519743402417,25,36,11,10,65,54,2,2,13,12
2016-04-10,"MAR-030",36.624573,-15.317267,3.92679889495522,2.62759278662563,2.18393093525121,293.633513917348,296.653942147796,291.967097467533,-0.0363551783971868,5232338.36119207,10297176.9620802,9311850.62988112,14171749.8718508,0.777058886362596,0.000550341490083286,25,36,11,10,65,54,2,2,13,12
2016-04-11,"MAR-030",36.624573,-15.317267,4.08229814814571,2.62631574987596,2.18206938875336,294.435174362445,297.958250850389,292.066578694131,-0.039866007658507,6238828.3877741,10231831.3760701,10422021.0764043,14116665.309264,0.843141368979496,0.00477643085981683,25,36,11,10,65,54,2,2,13,12
2016-04-12,"MAR-030",36.624573,-15.317267,3.5428666687676,2.62500991065719,2.18025702982538,294.358426084455,298.086968424425,291.182853452501,-0.043054884094864,4643487.07954771,10206147.3712481,8859751.66880809,14051284.0292372,0.716454559789216,0.00170677658832434,25,36,11,10,65,54,2,2,13,12
2016-04-13,"MAR-030",36.624573,-15.317267,3.48735352687761,2.62369227647419,2.1784212363517,295.458667471158,299.614031107032,291.665851343353,-0.0577253180109744,7478165.6181771,10199695.3913296,11473556.3896052,13983634.4344376,0.540613126211222,0.00033249641918949,25,36,11,10,65,54,2,2,13,12
2016-04-14,"MAR-030",36.624573,-15.317267,3.61101369059763,2.62240201278627,2.17656908500039,296.124919402138,300.118819896351,292.616849455409,-0.0568115331561869,7080265.6635283,10169379.8688294,11172650.9785299,13917995.2402606,0.713823569804526,0.00143296045576903,25,36,11,10,65,54,2,2,13,12
2016-04-15,"MAR-030",36.624573,-15.317267,3.40460810471102,2.61825116874164,2.17233137547203,297.161130116819,300.420414403275,292.877714743312,-0.0749669023660602,6654795.96148505,10216928.361833,10542266.8444906,13833231.1530374,0.724759535908118,0.000158222475509347,25,36,11,10,65,54,2,2,13,12
2016-04-16,"MAR-030",36.624573,-15.317267,2.85665916442976,2.61080550384906,2.16524959046506,296.924322353948,300.218237648548,293.247335159236,-0.0648002250427408,6299658.32273816,10096748.1846398,10328070.1877833,13796591.3117361,0.85829912664866,5.95966917896554e-05,25,36,11,10,65,54,2,2,13,12
2016-04-17,"MAR-030",36.624573,-15.317267,2.76795743157846,2.60333523135628,2.15818980244159,297.819186213092,300.92976276176,294.236209483974,-0.0707941049867722,7591452.86850899,9958087.90758855,11608525.5211268,13753608.3949155,0.773252915833753,0.000482167041138223,25,36,11,10,65,54,2,2,13,12
2016-04-18,"MAR-030",36.624573,-15.317267,3.08455265311043,2.59585275937632,2.15108012118388,297.126626168622,300.846234506106,293.18509897402,-0.0744436509865961,6843785.01603772,10067823.2218882,10726311.0115514,13657317.2917461,0.402451182355963,2.8349447233636e-05,25,36,11,10,65,54,2,2,13,12
2016-04-19,"MAR-030",36.624573,-15.317267,3.35236775890719,2.58837997731999,2.14402422362812,296.128310453813,299.93685755173,292.657170322943,-0.0759323389602573,7492165.15160301,10099382.9029039,11262798.2711611,13576621.4259076,0.498372321324117,3.19101728487869e-05,25,36,11,10,65,54,2,2,13,12
2016-04-20,"MAR-030",36.624573,-15.317267,2.56388403964887,2.58089601329296,2.13695681253565,295.83360447051,300.534952243765,290.992297985992,-0.0853156956739824,9989008.51149802,10293886.4667267,13177171.4686646,13454991.8268964,0.238667287219162,0,25,36,11,10,65,54,2,2,13,12
2016-04-21,"MAR-030",36.624573,-15.317267,1.38914424968066,2.57343867575544,2.12986114459886,295.472899413933,301.268790714071,288.361513991967,-0.0974579090269008,10317484.1602246,10320505.2965681,13379905.4678406,13377663.2128546,0.191665522205098,0,25,36,11,10,65,54,2,2,13,12
2016-04-22,"MAR-030",36.624573,-15.317267,0.975079254436811,2.56595248235055,2.12277985073181,296.166512656426,301.523569008768,289.226384702382,-0.091189468799856,9918934.05276731,10198732.3687303,13069529.3380739,13336568.9176445,0.0609031582052808,-4.16333634234434e-17,25,36,11,10,65,54,2,2,13,12
2016-04-23,"MAR-030",36.624573,-15.317267,0.598980180479299,2.55849749449223,2.11570869011823,296.644074646964,301.383515382696,290.346941110538,-0.0981637905237425,9429915.96417072,10091566.2618833,12697969.9563884,13291271.7112905,0.148262453013494,0,25,36,11,10,65,54,2,2,13,12
2016-04-24,"MAR-030",36.624573,-15.317267,2.85320043045474,2.55101384883687,2.10862386016794,295.815001212935,300.273472955211,290.239020455939,-0.0870482945620492,7666564.76974959,10008194.9747455,11025057.7574047,13238861.9645064,0.315845960559311,1.5261364869408e-05,25,36,11,10,65,54,2,2,13,12
2016-04-25,"MAR-030",36.624573,-15.317267,3.47500999481927,2.54357335038233,2.10154464510803,295.625949603824,300.389650821795,291.209784402813,-0.0869845545197362,9758734.30924878,10048924.4514977,12890241.4824897,13158082.2198282,0.236594540155342,5.43597125382544e-07,25,36,11,10,65,54,2,2,13,12
2016-04-26,"MAR-030",36.624573,-15.317267,3.30846240758977,2.53610055311371,2.0944847490462,296.062117624288,300.824425259745,291.515483533076,-0.0833319047212212,8387640.63540506,9852509.80019227,11772469.7602735,13138882.0459921,0.469010523959939,2.33557289287464e-06,25,36,11,10,65,54,2,2,13,12
2016-04-27,"MAR-030",36.624573,-15.317267,3.71318298895069,2.52857660821712,2.08740204074585,296.208699544892,299.470619279778,292.156409568939,-0.0831076516335579,7233302.35649215,9648632.9391299,10960722.0564906,13110790.4573268,0.739760883829521,9.36735548242584e-05,25,36,11,10,65,54,2,2,13,12
2016-04-28,"MAR-030",36.624573,-15.317267,2.87716523761725,2.52113698338314,2.08031049441058,296.23707938653,299.463597896289,292.330138902168,-0.0709378939467343,6204612.87815299,9608542.26408069,9946382.0279859,13054429.5355317,0.651580119939572,0.00015142259266997,25,36,11,10,65,54,2,2,13,12
2016-04-29,"MAR-030",36.624573,-15.317267,0.861046852304731,2.51362064494622,2.07323515010448,296.863221295538,301.475808548687,292.321455493737,-0.0794363440134125,8021456.19898372,9561713.79427159,11600929.095265,13000325.9162865,0.389401777221654,0.000162591800756933,25,36,11,10,65,54,2,2,13,12
2016-04-30,"MAR-030",36.624573,-15.317267,1.79826893687462,2.50616344897621,2.06616416210392,298.024835414604,302.781107694847,293.007776489696,-0.10558590854753,8986205.8578121,9479601.89583874,12482410.5634718,12962956.6783147,0.602917614026521,4.28053267229923e-05,25,36,11,10,65,54,2,2,13,12
2016-05-01,"MAR-030",36.624573,-15.317267,2.94561983859472,2.49866317286368,2.05908573435807,297.118765385408,302.30319670469,292.8187199251,-0.0932377785158098,7261785.83614362,9460529.91244106,10750883.4723269,12898189.5299162,0.467450241354229,0.000100278083810967,25,36,11,10,65,54,2,2,13,12
2016-05-02,"MAR-030",36.624573,-15.317267,4.26568952129337,2.49119688599309,2.05199992274884,295.286211110821,298.744844222985,292.009599644543,-0.0745705004072781,6120159.50046541,9476216.88053347,9771240.93644423,12813191.7484016,0.724259787689663,0.000154090270022826,25,36,11,10,65,54,2,2,13,12
2016-05-03,"MAR-030",36.624573,-15.317267,2.7073595656095,2.48372955304414,2.04492446792074,294.999851491334,299.38780667025,290.767446780153,-0.0830794826388916,6790521.19890742,9556595.84124029,10217491.4696412,12732440.0421162,0.964811621625746,0,25,36,11,10,65,54,2,2,13,12
2016-05-04,"MAR-030",36.624573,-15.317267,3.48200636524455,2.47624575045375,2.03784242182106,293.875814601505,299.497750436356,289.028810732165,-0.0787561427609593,7249107.83879877,9535665.86947034,10636703.3451849,12676589.6768956,0.652485516203033,0,25,36,11,10,65,54,2,2,13,12
2016-05-05,"MAR-030",36.624573,-15.317267,4.76207904015343,2.46875225700836,2.03076345108929,292.30950081527,296.300589068377,289.965506602619,-0.0599248341773981,5965551.97192254,9514253.89907375,9199771.78642821,12600909.6539453,0.51760181893092,0.000226207740896305,25,36,11,10,65,54,2,2,13,12
2016-05-06,"MAR-030",36.624573,-15.317267,3.815039346887,2.46132691590169,2.02368442168151,293.349438702325,296.163423300331,289.897026325239,-0.0669704948268696,5960885.39013932,9532381.63905208,9156684.53475348,12533184.4658416,0.648628680715568,4.47917104253077e-05,25,36,11,10,65,54,2,2,13,12
2016-05-07,"MAR-030",36.624573,-15.317267,3.77470528273793,2.45385790245945,2.01661517968027,292.740978539528,297.055405370225,288.973409154459,-0.074185376500243,8231848.32899455,9611564.62704286,11151265.3472296,12452903.954954,0.434920828691906,6.56394183715103e-07,25,36,11,10,65,54,2,2,13,12
